Date,tw2330,tw0050,tw2884,tw2603,tw1101
2010-03-19,60.0,54.25,5.302351951599121,16.752323150634766,23.847957611083984
2010-03-22,59.0,53.70000076293945,5.2207770347595215,16.333515167236328,23.40854835510254
2010-03-23,59.599998474121094,53.349998474121094,5.424714088439941,15.747182846069336,23.208816528320312
2010-03-24,60.599998474121094,53.5,5.383926868438721,16.082229614257812,23.52838706970215
2010-03-25,61.5,53.5,5.302351951599121,16.040348052978516,23.608278274536133
2010-03-26,62.0,54.0,5.302351951599121,15.998468399047852,23.52838706970215
2010-03-29,62.20000076293945,54.5,5.343139171600342,15.91470718383789,23.967796325683594
2010-03-30,62.20000076293945,54.45000076293945,5.404319763183594,15.789064407348633,24.00774383544922
2010-03-31,61.5,54.25,5.241170883178711,15.663421630859375,23.9278507232666
2010-04-01,62.099998474121094,54.75,5.343139171600342,15.747182846069336,23.9278507232666
2010-04-02,62.400001525878906,54.75,5.404319763183594,16.12411117553711,24.087635040283203
2010-04-06,63.400001525878906,55.29999923706055,5.465500831604004,16.333515167236328,24.00774383544922
2010-04-07,63.5,55.400001525878906,5.547076225280762,16.333515167236328,23.967796325683594
2010-04-08,62.29999923706055,55.04999923706055,5.608256816864014,16.082229614257812,23.648225784301758
2010-04-09,62.70000076293945,55.20000076293945,5.669437885284424,16.082229614257812,23.68817138671875
2010-04-12,63.099998474121094,55.45000076293945,5.649044036865234,16.29163360595703,23.80801010131836
2010-04-13,62.900001525878906,54.79999923706055,5.506289005279541,15.830945014953613,23.80801010131836
2010-04-14,63.79999923706055,55.20000076293945,5.587862968444824,15.747182846069336,23.847957611083984
2010-04-15,64.4000015258789,55.54999923706055,5.608256816864014,16.752323150634766,24.28736686706543
2010-04-16,63.0,55.20000076293945,5.587862968444824,16.459157943725586,24.00774383544922
2010-04-19,62.599998474121094,53.650001525878906,5.465500831604004,16.29163360595703,23.009084701538086
2010-04-20,62.79999923706055,53.849998474121094,5.424714088439941,16.165992736816406,22.84929847717285
2010-04-21,62.400001525878906,54.54999923706055,5.485895156860352,16.249753952026367,22.729459762573242
2010-04-22,61.599998474121094,54.45000076293945,5.465500831604004,16.12411117553711,22.44983673095703
2010-04-23,61.70000076293945,54.75,5.485895156860352,15.956587791442871,22.21015739440918
2010-04-26,63.5,55.900001525878906,5.649044036865234,16.165992736816406,23.009084701538086
2010-04-27,63.70000076293945,55.849998474121094,5.669437885284424,16.082229614257812,22.769405364990234
2010-04-28,62.099998474121094,55.25,5.547076225280762,15.872825622558594,22.52972984313965
2010-04-29,61.599998474121094,55.0,5.547076225280762,15.789064407348633,22.609621047973633
2010-04-30,61.79999923706055,54.79999923706055,5.7102251052856445,16.877965927124023,22.609621047973633
2010-05-03,61.599998474121094,54.45000076293945,5.506289005279541,16.794204711914062,22.609621047973633
2010-05-04,61.0,54.5,5.567470073699951,16.459157943725586,22.050373077392578
2010-05-05,59.79999923706055,53.0,5.404319763183594,15.872825622558594,21.011768341064453
2010-05-06,59.5,51.95000076293945,5.424714088439941,15.663421630859375,20.412572860717773
2010-05-07,59.400001525878906,51.95000076293945,5.383926868438721,15.998468399047852,20.292734146118164
2010-05-10,59.79999923706055,52.400001525878906,5.445107936859131,15.91470718383789,21.251445770263672
2010-05-11,60.099998474121094,52.20000076293945,5.383926868438721,15.454017639160156,20.931875228881836
2010-05-12,60.099998474121094,52.099998474121094,5.404319763183594,15.789064407348633,20.931875228881836
2010-05-13,61.20000076293945,53.25,5.587862968444824,16.542919158935547,21.49112319946289
2010-05-14,61.20000076293945,53.099998474121094,5.6898322105407715,16.584800720214844,21.49112319946289
2010-05-17,59.20000076293945,51.900001525878906,5.526681900024414,15.830945014953613,21.011768341064453
2010-05-18,59.5,52.0,5.526681900024414,15.705303192138672,21.131607055664062
2010-05-19,59.29999923706055,51.45000076293945,5.485895156860352,15.705303192138672,21.650909423828125
2010-05-20,58.900001525878906,50.79999923706055,5.383926868438721,15.370256423950195,21.37128448486328
2010-05-21,58.79999923706055,49.75,5.241170883178711,15.286495208740234,20.73214340209961
2010-05-24,59.0,50.45000076293945,5.241170883178711,15.11897087097168,21.251445770263672
2010-05-25,58.400001525878906,49.119998931884766,4.894478797912598,14.909566879272461,20.37262725830078
2010-05-26,58.900001525878906,49.31999969482422,5.098414897918701,15.747182846069336,20.652250289916992
2010-05-27,58.70000076293945,49.65999984741211,5.118809223175049,15.495899200439453,21.4511775970459
2010-05-28,58.70000076293945,49.869998931884766,5.139203071594238,15.370256423950195,21.571016311645508
2010-05-31,60.20000076293945,50.099998474121094,5.2207770347595215,15.286495208740234,21.85064125061035
2010-06-01,59.79999923706055,49.83000183105469,5.118809223175049,15.202733039855957,21.85064125061035
2010-06-02,59.79999923706055,49.04999923706055,5.098414897918701,14.909566879272461,21.571016311645508
2010-06-03,60.79999923706055,50.20000076293945,5.200384140014648,15.202733039855957,21.770748138427734
2010-06-04,61.0,50.04999923706055,5.179989814758301,15.035209655761719,21.610963821411133
2010-06-07,59.20000076293945,48.7400016784668,4.976053237915039,14.658282279968262,21.291391372680664
2010-06-08,58.5,48.560001373291016,5.078022003173828,14.867687225341797,21.4511775970459
2010-06-09,58.599998474121094,48.18000030517578,5.016840934753418,14.5745210647583,21.411230087280273
2010-06-10,59.400001525878906,48.849998474121094,5.200384140014648,15.035209655761719,21.571016311645508
2010-06-11,60.5,49.619998931884766,5.241170883178711,15.537778854370117,21.81069564819336
2010-06-14,61.099998474121094,50.349998474121094,5.281958103179932,15.537778854370117,21.890586853027344
2010-06-15,61.400001525878906,50.70000076293945,5.404319763183594,16.165992736816406,22.050373077392578
2010-06-17,62.099998474121094,51.04999923706055,5.465500831604004,16.20787239074707,22.130264282226562
2010-06-18,62.70000076293945,50.900001525878906,5.485895156860352,15.998468399047852,22.21015739440918
2010-06-21,63.29999923706055,52.0,5.547076225280762,16.877965927124023,22.649568557739258
2010-06-22,62.599998474121094,51.70000076293945,5.526681900024414,17.6737003326416,22.68951416015625
2010-06-23,62.099998474121094,51.150001525878906,5.485895156860352,17.50617790222168,22.44983673095703
2010-06-24,62.0,51.29999923706055,5.485895156860352,17.42241668701172,22.44983673095703
2010-06-25,61.400001525878906,50.599998474121094,5.547076225280762,16.752323150634766,22.130264282226562
2010-06-28,61.70000076293945,50.79999923706055,5.608256816864014,17.58993911743164,22.050373077392578
2010-06-29,61.0,50.5,5.485895156860352,17.129249572753906,22.050373077392578
2010-06-30,60.599998474121094,49.54999923706055,5.363533020019531,17.129249572753906,21.81069564819336
2010-07-01,60.20000076293945,49.36000061035156,5.383926868438721,17.7155818939209,21.571016311645508
2010-07-02,60.29999923706055,49.4900016784668,5.649044036865234,18.427555084228516,21.890586853027344
2010-07-05,61.400001525878906,50.5,5.771406173706055,18.427555084228516,22.52972984313965
2010-07-06,59.900001525878906,51.400001525878906,5.934556007385254,19.09764862060547,23.16887092590332
2010-07-07,59.5,51.29999923706055,5.852981090545654,19.600217819213867,22.80935287475586
2010-07-08,60.400001525878906,52.04999923706055,5.934556007385254,19.18140983581543,22.80935287475586
2010-07-09,60.400001525878906,52.349998474121094,5.9141621589660645,19.013887405395508,23.128923416137695
2010-07-12,59.79999923706055,52.29999923706055,5.852981090545654,18.595077514648438,23.208816528320312
2010-07-13,59.599998474121094,52.150001525878906,5.852981090545654,18.80448341369629,23.049030303955078
2010-07-14,60.400001525878906,53.150001525878906,5.954948902130127,19.47457504272461,22.170211791992188
2010-07-15,60.29999923706055,53.25,6.036523818969727,19.516456604003906,21.97047996520996
2010-07-16,59.900001525878906,52.900001525878906,6.077311038970947,19.055767059326172,21.770748138427734
2010-07-19,61.099998474121094,52.75,6.138492107391357,19.09764862060547,21.81069564819336
2010-07-20,61.5,53.20000076293945,6.118099212646484,18.67884063720703,21.97047996520996
2010-07-21,61.79999923706055,52.900001525878906,6.036523818969727,19.55833625793457,21.85064125061035
2010-07-22,62.0,52.95000076293945,5.954948902130127,19.809621810913086,22.44983673095703
2010-07-23,62.79999923706055,53.70000076293945,6.036523818969727,20.1027889251709,22.769405364990234
2010-07-26,62.599998474121094,53.849998474121094,6.056918144226074,20.144668579101562,22.96913719177246
2010-07-27,62.5,53.599998474121094,5.975343227386475,19.683979034423828,22.649568557739258
2010-07-28,63.0,54.04999923706055,6.097704887390137,19.76774024963379,22.889244079589844
2010-07-29,63.0,54.099998474121094,6.118099212646484,19.851503372192383,23.44849395751953
2010-07-30,62.400001525878906,53.900001525878906,6.056918144226074,19.935264587402344,23.80801010131836
2010-08-02,62.29999923706055,54.95000076293945,6.199673175811768,19.851503372192383,23.967796325683594
2010-08-03,62.0,55.20000076293945,6.2404608726501465,19.809621810913086,24.207473754882812
2010-08-04,62.0,55.099998474121094,6.2608537673950195,20.27031135559082,23.887903213500977
2010-08-05,61.900001525878906,55.04999923706055,6.220067024230957,20.1027889251709,23.40854835510254
2010-08-06,60.900001525878906,55.20000076293945,6.281248092651367,20.228429794311523,23.80801010131836
2010-08-09,60.70000076293945,55.5,6.38321590423584,20.605356216430664,24.16752815246582
2010-08-10,61.0,55.400001525878906,6.281248092651367,20.85664176940918,24.327312469482422
2010-08-11,61.0,54.70000076293945,6.2404608726501465,21.275449752807617,24.28736686706543
2010-08-12,60.20000076293945,54.25,6.179279804229736,20.27031135559082,24.04768943786621
2010-08-13,60.099998474121094,54.849998474121094,6.220067024230957,20.35407257080078,23.887903213500977
2010-08-16,60.29999923706055,55.0,6.179279804229736,20.731000900268555,23.44849395751953
2010-08-17,59.79999923706055,54.95000076293945,6.158885955810547,20.27031135559082,23.088977813720703
2010-08-18,59.599998474121094,54.650001525878906,6.118099212646484,19.18140983581543,23.088977813720703
2010-08-19,60.099998474121094,54.95000076293945,5.916116237640381,19.09764862060547,22.96913719177246
2010-08-20,59.900001525878906,54.95000076293945,5.916116237640381,19.39081382751465,23.009084701538086
2010-08-23,60.099998474121094,55.29999923706055,6.043344974517822,19.26517105102539,24.04768943786621
2010-08-24,59.599998474121094,54.95000076293945,5.979730129241943,19.307052612304688,23.967796325683594
2010-08-25,58.70000076293945,53.95000076293945,5.831296920776367,18.260032653808594,23.40854835510254
2010-08-26,58.79999923706055,53.599998474121094,5.916116237640381,18.301912307739258,23.488439559936523
2010-08-27,58.79999923706055,53.849998474121094,6.022140026092529,18.427555084228516,23.728118896484375
2010-08-30,59.400001525878906,54.099998474121094,6.022140026092529,18.260032653808594,23.608278274536133
2010-08-31,58.900001525878906,53.29999923706055,6.085753917694092,17.79934310913086,23.52838706970215
2010-09-01,59.099998474121094,53.70000076293945,6.106958866119385,18.80448341369629,23.967796325683594
2010-09-02,59.5,54.0,6.2978010177612305,18.930124282836914,24.726776123046875
2010-09-03,59.79999923706055,54.54999923706055,6.361414909362793,18.762601852416992,25.405864715576172
2010-09-06,60.5,54.95000076293945,6.340210914611816,18.469436645507812,25.405864715576172
2010-09-07,60.20000076293945,54.849998474121094,6.340210914611816,18.343793869018555,25.00640106201172
2010-09-08,59.29999923706055,54.75,6.361414909362793,18.008747100830078,24.88656234741211
2010-09-09,59.5,54.75,6.361414909362793,17.2130126953125,24.966455459594727
2010-09-10,59.29999923706055,55.25,6.4674391746521,17.50617790222168,25.565649032592773
2010-09-13,60.900001525878906,56.79999923706055,6.67948579788208,18.17626953125,26.204790115356445
2010-09-14,61.0,57.0,6.785510063171387,18.008747100830078,26.36457633972168
2010-09-15,61.20000076293945,57.25,6.870328903198242,18.260032653808594,26.284683227539062
2010-09-16,60.5,56.650001525878906,6.743100166320801,18.301912307739258,26.24473762512207
2010-09-17,61.20000076293945,57.29999923706055,6.721896171569824,18.97200584411621,26.045005798339844
2010-09-20,62.0,57.25,6.764305114746094,18.846363067626953,26.684146881103516
2010-09-21,61.79999923706055,57.349998474121094,6.912737846374512,18.553197860717773,26.6042537689209
2010-09-23,60.0,57.349998474121094,6.912737846374512,18.260032653808594,25.88521957397461
2010-09-24,60.099998474121094,57.0,6.976352214813232,18.050628662109375,25.805326461791992
2010-09-27,60.70000076293945,57.5,7.061171054840088,18.218151092529297,26.64419937133789
2010-09-28,61.0,57.400001525878906,6.976352214813232,18.343793869018555,27.12355613708496
2010-09-29,61.5,57.79999923706055,6.955146789550781,18.595077514648438,26.48441505432129
2010-09-30,62.0,57.70000076293945,6.870328903198242,18.511316299438477,26.684146881103516
2010-10-01,62.0,57.75,6.849123954772949,18.38567352294922,26.724092483520508
2010-10-04,61.900001525878906,57.75,6.849123954772949,18.553197860717773,26.6042537689209
2010-10-05,61.099998474121094,57.400001525878906,6.785510063171387,19.26517105102539,26.564308166503906
2010-10-06,61.79999923706055,57.75,6.912737846374512,19.55833625793457,27.203449249267578
2010-10-07,61.29999923706055,57.95000076293945,6.891532897949219,19.26517105102539,27.882535934448242
2010-10-08,61.79999923706055,57.599998474121094,6.912737846374512,18.846363067626953,27.443126678466797
2010-10-11,61.5,56.95000076293945,6.806714057922363,18.67884063720703,27.00371742248535
2010-10-12,61.0,56.20000076293945,6.67948579788208,18.762601852416992,26.724092483520508
2010-10-13,61.0,56.54999923706055,6.785510063171387,18.720720291137695,26.7640380859375
2010-10-14,61.79999923706055,57.45000076293945,6.827919006347656,18.846363067626953,27.323287963867188
2010-10-15,61.900001525878906,57.349998474121094,6.870328903198242,18.930124282836914,26.96377182006836
2010-10-18,60.5,56.20000076293945,6.721896171569824,18.67884063720703,26.6042537689209
2010-10-19,60.70000076293945,56.04999923706055,6.573462963104248,18.67884063720703,26.045005798339844
2010-10-20,61.0,56.70000076293945,6.552258014678955,19.013887405395508,25.965112686157227
2010-10-21,61.0,56.75,6.552258014678955,19.516456604003906,26.36457633972168
2010-10-22,61.79999923706055,57.099998474121094,6.658280849456787,19.600217819213867,26.6042537689209
2010-10-25,62.0,56.099998474121094,6.764305114746094,20.77288055419922,26.564308166503906
2010-10-26,62.29999923706055,56.349998474121094,6.785510063171387,20.731000900268555,26.7640380859375
2010-10-27,62.0,56.04999923706055,6.743100166320801,21.317331314086914,26.404521942138672
2010-10-28,62.70000076293945,56.5,6.721896171569824,21.73613929748535,26.164844512939453
2010-10-29,62.79999923706055,56.0,6.67948579788208,21.35921287536621,26.045005798339844
2010-11-01,63.5,56.79999923706055,6.785510063171387,21.94554328918457,26.36457633972168
2010-11-02,63.29999923706055,56.79999923706055,6.827919006347656,21.610496520996094,26.724092483520508
2010-11-03,63.900001525878906,56.70000076293945,6.764305114746094,21.610496520996094,27.24339485168457
2010-11-04,63.900001525878906,57.04999923706055,6.785510063171387,21.694257736206055,27.24339485168457
2010-11-05,64.19999694824219,57.650001525878906,6.827919006347656,21.0241641998291,27.08361053466797
2010-11-08,63.29999923706055,57.54999923706055,6.849123954772949,21.107927322387695,27.403181076049805
2010-11-09,64.0,57.70000076293945,6.870328903198242,21.107927322387695,27.24339485168457
2010-11-10,64.19999694824219,57.650001525878906,6.870328903198242,20.228429794311523,27.323287963867188
2010-11-11,63.70000076293945,57.5,6.849123954772949,20.27031135559082,27.00371742248535
2010-11-12,63.0,56.349998474121094,6.891532897949219,19.89338493347168,26.52436065673828
2010-11-15,63.900001525878906,56.150001525878906,6.849123954772949,19.89338493347168,25.765380859375
2010-11-16,64.5,56.75,6.827919006347656,19.47457504272461,25.88521957397461
2010-11-17,63.79999923706055,56.5,6.721896171569824,19.307052612304688,25.725435256958008
2010-11-18,63.29999923706055,56.599998474121094,6.67948579788208,20.64723777770996,25.685487747192383
2010-11-19,63.70000076293945,56.650001525878906,6.552258014678955,20.814760208129883,25.48575782775879
2010-11-22,63.79999923706055,57.349998474121094,6.700691223144531,21.903661727905273,25.685487747192383
2010-11-23,63.400001525878906,56.900001525878906,6.594666957855225,22.280590057373047,25.28602409362793
2010-11-24,63.20000076293945,56.849998474121094,6.6370768547058105,22.113065719604492,24.726776123046875
2010-11-25,64.4000015258789,57.099998474121094,6.700691223144531,22.02930450439453,25.126239776611328
2010-11-26,64.4000015258789,56.79999923706055,6.658280849456787,21.23356819152832,25.000106811523438
2010-11-29,64.30000305175781,56.900001525878906,6.785510063171387,21.35921287536621,25.081012725830078
2010-11-30,63.400001525878906,57.099998474121094,6.6370768547058105,21.484853744506836,25.364185333251953
2010-12-01,64.5999984741211,58.0,6.933942794799805,21.44297218322754,26.051891326904297
2010-12-02,66.19999694824219,58.45000076293945,7.379241943359375,21.819900512695312,26.132797241210938
2010-12-03,68.30000305175781,59.0,7.4428558349609375,21.35921287536621,25.930530548095703
2010-12-06,68.5,59.150001525878906,7.548880100250244,21.610496520996094,25.890077590942383
2010-12-07,68.0,59.099998474121094,7.591289043426514,21.526735305786133,26.699142456054688
2010-12-08,68.0,59.099998474121094,7.548880100250244,21.35921287536621,27.144128799438477
2010-12-09,70.0,59.70000076293945,7.739721775054932,21.652376174926758,26.82050132751465
2010-12-10,69.69999694824219,59.29999923706055,7.570084095001221,21.86178207397461,26.82050132751465
2010-12-13,69.4000015258789,59.45000076293945,7.676107883453369,22.113065719604492,26.699142456054688
2010-12-14,69.0,59.29999923706055,7.633697986602783,22.23870849609375,26.456422805786133
2010-12-15,70.0,59.599998474121094,7.548880100250244,22.15494728088379,26.699142456054688
2010-12-16,71.19999694824219,59.70000076293945,7.697312831878662,22.615636825561523,26.456422805786133
2010-12-17,72.9000015258789,60.20000076293945,7.760927200317383,22.573755264282227,26.699142456054688
2010-12-20,71.19999694824219,59.900001525878906,7.718516826629639,22.32246971130371,26.415969848632812
2010-12-21,71.30000305175781,60.04999923706055,7.739721775054932,23.4113712310791,26.537330627441406
2010-12-22,71.19999694824219,60.04999923706055,7.824541091918945,24.290868759155273,26.537330627441406
2010-12-23,71.0,60.45000076293945,7.824541091918945,24.039583206176758,27.022768020629883
2010-12-24,70.80000305175781,60.20000076293945,7.803336143493652,23.997703552246094,26.496875762939453
2010-12-27,70.69999694824219,60.45000076293945,8.227431297302246,23.9139404296875,26.213703155517578
2010-12-28,70.9000015258789,60.349998474121094,8.227431297302246,23.83017921447754,26.092344284057617
2010-12-29,70.5999984741211,60.5,8.651524543762207,25.12848472595215,26.2541561126709
2010-12-30,70.5999984741211,60.79999923706055,8.481886863708496,25.7985782623291,26.2541561126709
2010-12-31,71.0,61.400001525878906,8.503091812133789,25.37976837158203,26.537330627441406
2011-01-03,71.0999984741211,61.45000076293945,8.481886863708496,25.924219131469727,27.022768020629883
2011-01-04,71.19999694824219,61.29999923706055,8.312250137329102,25.547292709350586,26.82050132751465
2011-01-05,69.80000305175781,60.29999923706055,7.95176887512207,24.374629974365234,26.213703155517578
2011-01-06,71.0,60.20000076293945,8.312250137329102,25.08660316467285,26.213703155517578
2011-01-07,72.5,59.650001525878906,8.227431297302246,24.62591552734375,25.970983505249023
2011-01-10,74.19999694824219,59.849998474121094,8.100201606750488,25.254127502441406,26.2541561126709
2011-01-11,74.5,60.849998474121094,8.14261245727539,25.337888717651367,26.456422805786133
2011-01-12,74.9000015258789,61.099998474121094,8.46068286895752,25.421649932861328,26.618236541748047
2011-01-13,74.5999984741211,61.04999923706055,8.333454132080078,26.133623123168945,26.577783584594727
2011-01-14,74.80000305175781,61.0,8.503091812133789,25.044723510742188,26.496875762939453
2011-01-17,75.80000305175781,60.849998474121094,8.418272972106934,23.955821990966797,25.647357940673828
2011-01-18,76.80000305175781,61.349998474121094,8.481886863708496,24.751556396484375,25.364185333251953
2011-01-19,78.0,62.04999923706055,8.566705703735352,24.877199172973633,25.68781089782715
2011-01-20,76.4000015258789,61.650001525878906,8.503091812133789,24.667795181274414,25.525997161865234
2011-01-21,74.5999984741211,61.0,8.418272972106934,24.207107543945312,25.647357940673828
2011-01-24,75.30000305175781,60.95000076293945,8.39706802368164,23.9139404296875,25.647357940673828
2011-01-25,75.0,61.45000076293945,8.46068286895752,24.960960388183594,25.485544204711914
2011-01-26,74.5999984741211,62.0,8.375864028930664,25.12848472595215,25.525997161865234
2011-01-27,75.19999694824219,62.45000076293945,8.375864028930664,25.547292709350586,25.445091247558594
2011-01-28,76.30000305175781,63.0,8.418272972106934,25.547292709350586,25.364185333251953
2011-02-08,75.5,62.599998474121094,8.503091812133789,25.044723510742188,24.393306732177734
2011-02-09,73.80000305175781,62.0,8.312250137329102,25.29600715637207,24.352853775024414
2011-02-10,72.0,60.849998474121094,7.739721775054932,24.83531951904297,24.15058708190918
2011-02-11,71.4000015258789,58.900001525878906,7.803336143493652,23.53701400756836,24.02922821044922
2011-02-14,72.5,59.400001525878906,7.845746040344238,24.793437957763672,24.11013412475586
2011-02-15,72.5,59.75,7.739721775054932,24.165225982666016,24.433761596679688
2011-02-16,72.0999984741211,59.849998474121094,7.697312831878662,23.662656784057617,24.433761596679688
2011-02-17,72.5,59.650001525878906,7.718516826629639,22.783159255981445,24.312400817871094
2011-02-18,73.0,60.650001525878906,8.248635292053223,23.285728454589844,24.474214553833008
2011-02-21,73.4000015258789,60.650001525878906,8.18502140045166,23.32761001586914,24.757387161254883
2011-02-22,72.5,59.849998474121094,7.972973823547363,22.15494728088379,24.271947860717773
2011-02-23,71.0,59.0,7.888154983520508,21.484853744506836,23.907867431640625
2011-02-24,70.5,59.0,7.803336143493652,21.56861686706543,23.746055603027344
2011-02-25,70.5,59.5,7.718516826629639,21.94554328918457,23.786508560180664
2011-03-01,71.4000015258789,59.95000076293945,7.95176887512207,22.95068359375,23.826961517333984
2011-03-02,70.4000015258789,59.45000076293945,7.633697986602783,22.866920471191406,23.9887752532959
2011-03-03,70.80000305175781,60.20000076293945,7.760927200317383,22.657516479492188,25.081012725830078
2011-03-04,71.80000305175781,60.650001525878906,7.909359931945801,22.44811248779297,25.364185333251953
2011-03-07,70.9000015258789,60.20000076293945,7.909359931945801,21.35921287536621,25.242826461791992
2011-03-08,71.5,60.25,7.888154983520508,20.77288055419922,25.445091247558594
2011-03-09,71.4000015258789,60.20000076293945,7.782132148742676,20.940404891967773,25.566452026367188
2011-03-10,70.5,59.5,7.633697986602783,20.689119338989258,25.404638290405273
2011-03-11,70.0,58.849998474121094,7.591289043426514,20.940404891967773,25.040559768676758
2011-03-14,70.30000305175781,58.79999923706055,7.485264778137207,20.228429794311523,25.68781089782715
2011-03-15,68.0,57.5,7.25201416015625,19.139528274536133,25.000106811523438
2011-03-16,68.5,57.29999923706055,7.25201416015625,19.34893226623535,25.16191864013672
2011-03-17,67.4000015258789,57.29999923706055,7.209603786468506,19.76774024963379,25.445091247558594
2011-03-18,68.30000305175781,57.75,7.145989894866943,20.0609073638916,25.970983505249023
2011-03-21,69.0,58.099998474121094,7.358036994934082,20.27031135559082,26.051891326904297
2011-03-22,68.5999984741211,58.400001525878906,7.527675151824951,20.605356216430664,26.2541561126709
2011-03-23,68.69999694824219,58.5,7.570084095001221,20.5634765625,27.063222885131836
2011-03-24,69.4000015258789,58.75,7.760927200317383,20.85664176940918,26.982315063476562
2011-03-25,71.19999694824219,59.349998474121094,7.739721775054932,20.689119338989258,27.103675842285156
2011-03-28,71.0,59.150001525878906,7.697312831878662,20.47971534729004,27.508207321166992
2011-03-29,70.80000305175781,59.25,7.760927200317383,20.731000900268555,28.721805572509766
2011-03-30,70.30000305175781,59.599998474121094,7.888154983520508,20.77288055419922,29.1263370513916
2011-03-31,70.5999984741211,59.54999923706055,7.845746040344238,20.47971534729004,28.721805572509766
2011-04-01,70.69999694824219,59.849998474121094,7.95176887512207,20.689119338989258,29.369056701660156
2011-04-06,72.9000015258789,61.150001525878906,8.057792663574219,20.437833786010742,29.49041748046875
2011-04-07,72.80000305175781,61.29999923706055,8.057792663574219,21.652376174926758,29.449962615966797
